slot,front_sig,back_sig,front_signer,back_signer,front_program,back_program,front_sell_amount,front_buy_amount,back_sell_amount,back_buy_amount,victim_count
409070180,3CYg499xeqXt5qLTuzrmAVSftbqAjPuZRETDUzwq2EFpALcP23i66XBCzXCGTQoRKF4EdksotoCqFRNEL23iUSSG,Xp5RCSJzjDrqXHQUm49WWqE7s5SoHs7YHHct9wWEiHcyLBXPhY4Ah8kJS69e2GgMxQAFds9dnEBT8gjUsNbvG2d,5wuMB2ZtKM58kAxxnPLKoCxJo2qcrLFX8HeHHwqCAReU,5wuMB2ZtKM58kAxxnPLKoCxJo2qcrLFX8HeHHwqCAReU,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,4.938,"151,660,777.","151,660,777.",5.421,2
409070795,4jsxbkmrjRSGybbhrPHmccoTMnGLpSRyL44B4afKcLGthUr93MyuXx6T2ifBE8kJeZbdiucg6DwiANnhKrsSQcih,48JnkSXQAx5cJh3RfLyTtHnC8HAi6QKUXBtNmSXg7HkzTXQ1gRSTYe5hdsBHt8n9VuzUeMpB6H7E2NQnRcj3yJDE,Em6QeKQqp6ddPjSDHiKMsFMwUzZY9BpVj54x2QCxWbbB,Em6QeKQqp6ddPjSDHiKMsFMwUzZY9BpVj54x2QCxWbbB,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.393,"9,638,020.2","8,481,457.7",0.394,3
409070961,5xa3jMEbyPM7GMVTVy9eFyXGKGusyNBfF5geqqYa3aVbKUuwAbzdr9H9mkniFaopZywri6hJuPjtNoGVtSQ4DDrK,47pAnBd1YskvbXbbhwkMpeLPDzV2ojTMpqr5XPwYUxA59mygS9P1PMYJu9F27kzwDn7MHmu6ypbC1mctApcMAAJi,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.296,"9,019,754.3","9,019,754.3",0.315,3
409071339,4y1mv6XmBRqDSTY5rmtM5MgTMyxUHYUw7uLwEBzEDb4Qn8mp3vgK7FPoVPyTpraTaTS7AqaV76iovGQPk3mfJpNi,2iFiDpCCDaJHSEi7kKAXmnaDJE35vACuvsQhN7MUkvqKfutkiAhKFgAt8w3hPToXa7pBaBmeRiF2LrRXica6Kfjf,kapRxcwXvkdCLgbc6WuxQtkTYYovs7buJ3hbMp4Xri2,kapRxcwXvkdCLgbc6WuxQtkTYYovs7buJ3hbMp4Xri2,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,1.980,"3,543,830.0","3,543,830.0",2.092,3
409071526,4LdLKmKniiDJFxaYzRS5eyfNKoCpeNQ9zdtpispkdguAqDb7hJCvFQ38vME6Eddi5hFWQa5ffJi3uhsgVxhc5RTn,2cqECjuvYqjZJyZ2hz1Pz1ao6UhCNBozKu7V2qcnCHrhd9oJ64bvNbppV8tHx1m6QCbyPHvunE9zmHBZVqf1cJii,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,KKKzQmS38mSxHu7AaasGghGgVqoEt2DS8M5AcBMVK3j,GGG4BBhgAYKXwjpHjTJyKXWaUnPnHvJ5fnXpG1jvZcNQ,GGG4BBhgAYKXwjpHjTJyKXWaUnPnHvJ5fnXpG1jvZcNQ,0.496,"1,223.298","1,223.298",0.497,1
409071540,5VQtLc1zEATQAmbzscoSg99dwk4zxEvg4Y1zcoZwr6bgP1jiPW3ZGgejNtUuWn6ykY3MbUavGtEpMXcaa5r5gNxZ,1cCpVRGZeEtvrNirE2WypLd1RihbfRvkWmsaXYqmWp31djoESYwGxRcmRPSNeL9gYQbmKM5o1xeQA3fJx6QxiNa,LUXrU5tGWemJxvqDeqSXANqLc8F31vVLgeYNzFrozdc,LUXrU5tGWemJxvqDeqSXANqLc8F31vVLgeYNzFrozdc,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,0.991,"438,561.77","438,561.77",1.051,9
409071776,5MgAfwin6wi47Z1GXm9ehkYCFB2FgN7uaKRb5bha6gEU4kTQsepgC4X4ToDspJfvmoXAqELaLiogPsp8cca8L1N5,4a3NeBJkC3TQVhhXYS455XTbjmyBRwZFRY7fS9cAsskXVMXcynfpa5f6Xdk4KfhQg2t7KCWwgzkWahiBBreuhfpj,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,4.860,"43,881,957.","43,881,957.",5.051,1
409071900,53MqbgbND9GBRCvJqkbmjjaPKjmGYx5SFghTYgxKgZnmtzyBoWFrMWF7n7RRGdRhLLHCnhxas2ugFHQEfVmCs955,2xrnrviFd1EBw6zHikCnGAwbYcpX2WwgYw2D5Hnf6mKAoLF18mqZMBwaKnWM6MbXxP8t5PEyWi3FaSbsuevmr1Yw,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,2.223,"5,185,140.6","5,185,140.6",2.242,3
409071901,5xLMHNpP41MfzwqbtAYKkicC6fuifUZKtA7ULUXYRNqu7WkoXVWmSfD1SDQVpV1ggdZpgqNXyoFyVn9PtijkwdbW,57vrvR3FGkZLHsdrJR9cK1aiwAtDMeVFqKh5vYUDHfmU7BgB7f2hHjgwmQPqHeC3WB9s4Ufh3VB6FbkKvg4Pd1gB,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,3.439,"11,066,103.","11,066,103.",3.567,4
409071911,5G4tuqBVNkXdDiWPKJdyqgy7tLhEYszSRwM9uxgt6EYRXFawbXeSXWSfgkydhsLw9yVm518kaDigrouKMwQMKR8b,2RsPPPKgoHbrUuYj6GJpdBA3YuCyxEBho6XU1NofdQGst2a1YRuJx9YmHvKW1fpnvvztfj8Jzc5CunCUgsdf8AN6,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,2.815,"2,851,604.8","2,851,604.8",2.846,1
409071912,3iowH64rsiZH9ZZt9TtgzghnQyyPWC42L1M8uQHXRrv1es2XdwQsTvdq6ghHHU29epBjDfHH4shfGsEy4WixCPVL,3X9A2Sr8w98G5yDKETVRSqfBt1K8SWvCXjogEvgs261yyrDGJhCK7NQ74URNJJ74Wg98GMyLBj21Zdxif8mhqmMJ,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,2.158,"4,994,992.1","4,994,992.1",2.187,5
409071913,3v3enpHsRFrxos7vRbrKmLa26WwP7fuspkhAY9bEanHFxecrq9Mi4WHVPpvPaKvwrk1ANb6kfxZTkRjNDi243SAP,5ighnfE41zSV3t6cuCWUBzcZEZHBBseBZkfwgWJwHSxXhb4o5hxKM2bngEq1BxeQGSAGeCozdMex5peLdufYUiV4,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,6.105,"42,092,285.","42,092,285.",6.428,1
409071914,4ohNutm3LuKYNrVEY4CMJxhLe9h2ngmG91f3EWVNsjWTXNUkuuwyuGhvhuWYgaks3sjTsGukmXSDb933FgNRsReK,3VA3rS3CzY4B2qJ5PmHVVaF4wTXkir6A5MREkdg81aA67afKUsrJpCwtXCKaQXT4Xwv5KjqDd8qoKRptDxw4yEyT,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,5.392,"5,386,053.8","5,386,053.8",5.411,1
409071914,g9FTshZyehSVR61eSY5pcBzKpW3WEeShidwivdhmfd8CXfn7d558XJpKejrNoXGpbYNDQXffB2iCLYdcZowPZZz,4DdJN1e3jXSi6aiJcaiW8zueQGpqXDwYss3pQWpyPnHtXnY9JZw6WDMvXwczhKbc14xq1p18y93G9L3H8SYzHp6U,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,7.350,"23,889,176.","23,889,176.",7.438,1
409072222,637dgKdnEzwQCLAQ6ktH1woVEVRPWF4Y4mkmm4JSuoYducUcFXYgjrgBUcYgmm3TYqQDGK23eTJn2addoAjso1vo,4ws6BmCNXWTKrmXMotAr7MQXQbNxBJyiL2QrBJ1EY8aMYAKQYsJqvzLDZ9shUBUmrTJaqtqBHNRMC3Qin49qMX7Q,FKzkEcbTW99YTgokNcSxzF3V9k22DnQtxg8P5tZ2dfpZ,FKzkEcbTW99YTgokNcSxzF3V9k22DnQtxg8P5tZ2dfpZ,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.494,"12,551,801.","12,551,801.",0.59,3
409072309,4nmzUeWuiAvonWE1vaLgfgr5n3ae9BN9vg4oHBaneiMePWFn8PD9BUCuMDftiUNu1WApRJHfUcRiWEH5AwBDyE31,kQSAz8vmHcq38zubYa9FFcVQmWmQLVr2VcSJuRkYE2rva8vZnekSYmx5wURzeF3yX1YHYgtp6tZtS7gGSNHdZXy,DULTRZBKB4nmRbUxKRHuSXxsw4gQFzLGeCoRRCqxcnoL,DULTRZBKB4nmRbUxKRHuSXxsw4gQFzLGeCoRRCqxcnoL,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.486,"999,333.76","999,333.76",1.555,1
409072312,5EwEJMZAfh9U26K4ChunqMAdgTDKo7GHLHYdwyCigihyeiPPUNNrpWEBb2Fv2mp6kGPc8vVthdDth5aMyoH8fidz,2LRG6owPLWkU9UYS6q5fAo6H8571LsSSQyfkNQ47wkNum2BbbFEQirW4ZusGUvYa1q86N2cWpggmHn1fywCQ5BdG,EqS3FuQ1EQs4V5tfmAKw4JmBDwvVJRyJu3x9vCy1vvtA,EqS3FuQ1EQs4V5tfmAKw4JmBDwvVJRyJu3x9vCy1vvtA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,3.168,"2,168,348.9","2,168,348.9",3.574,4
409072313,5mwsGCQKUt4NqsNgZy3es9un9DKqZKZvdTd4FTGA4MLWfKbWv1MfHuukhjkZCJNDZoW75yntd1EFKTqFsRFBXYtM,2TScz9koXEucLawoz8RrKTQe3vhZ4hMLFzivjvap66awQTJc6aM33sHd8nc4H4sL5ZyQrVhkAdMarjdjdYF9poQ1,DULTRZBKB4nmRbUxKRHuSXxsw4gQFzLGeCoRRCqxcnoL,DULTRZBKB4nmRbUxKRHuSXxsw4gQFzLGeCoRRCqxcnoL,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.485,"1,021,369.2","1,021,369.2",1.535,6
409072565,3xsRYnuzg5QcUWpXaw5ASuaYPWX4NPz14bRHiHqSSky5BVJ76fHokvu6ytctH6KLm3Bf2tG92hXEYqVhRiP8PiLH,VY4hT5LCyhV7f4eQCUdQSiCfUJMQuRMRKQEfXNnMsYAS3zcjbrdDTMaot9uVkQCjUcmnMQTNCBu5boQHGmwmaSt,6KB3A3mMTvg4BcNFYZjM1tzqUCxjmqfpnydcPqESeT2V,6KB3A3mMTvg4BcNFYZjM1tzqUCxjmqfpnydcPqESeT2V,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.485,"1,075,907.2","1,075,907.2",1.502,2
409072581,55bodWtEWB1dVvdFMVc42tqxTSA7G95gh7HuyGCECZ8XwpV8fqC8S7isBYo5kHsmkWLNvggbkJ1DN6c6dYZmrhYv,2141SGmarme4J5Z9yuSdWQWaLKscDzuuow2DRpLLZYFafApEwsVms9QbTBneUkKmN5XFqE93ZuT8WwfRcVM56VcX,72PN9dogN9zmirA2QSYBaPqy6gUdp2tTPNcGD1e2BtXV,72PN9dogN9zmirA2QSYBaPqy6gUdp2tTPNcGD1e2BtXV,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,2.469,"55,244,380.","55,244,380.",2.508,2
409072614,471pSRLsbc3TzruUMGKqYtSDPw8evpqxAuNnU69TjbDLesENtB9vMbrpS1uUSJAHnHzZkCSA2xGPAuZLyD6nBozk,zerXpjcVW2pN8jW8Si1Mena1u53gz8oSfRsxBHAVaLjsLsXC9pXHzouL63m9ux9iAQC5YqEY1tLykcJvjUDnTSE,6NyqqbrVdjpZK4pmLYrFM4MAeKUWcJxRnrMYnct5LPVz,6NyqqbrVdjpZK4pmLYrFM4MAeKUWcJxRnrMYnct5LPVz,2oQQiYCUjJAhWwoBi8dwfmTGo77ZNt3jtFrJdY6zQLYW,2oQQiYCUjJAhWwoBi8dwfmTGo77ZNt3jtFrJdY6zQLYW,1.981,"1,251,174.4","1,251,174.4",2.016,4
409072628,2rmAF1T24be8K9TUAFcbjPjTTQSyMqjxpjE2MRgfSydVEnLNFnhkioz16aDhgxaMA9pD5LEVLYvUvB6URxuVNJQa,3iMoJHidpN32c28su2fE13cJvkLAJTr4NgwHwFLNirvDVa9KKnYNsi5gxQGb6nyPFMv21BvjYaMkJvdfJovcBPzg,6NyqqbrVdjpZK4pmLYrFM4MAeKUWcJxRnrMYnct5LPVz,6NyqqbrVdjpZK4pmLYrFM4MAeKUWcJxRnrMYnct5LPVz,2oQQiYCUjJAhWwoBi8dwfmTGo77ZNt3jtFrJdY6zQLYW,2oQQiYCUjJAhWwoBi8dwfmTGo77ZNt3jtFrJdY6zQLYW,1.981,"1,251,112.5","1,251,112.5",2.018,4
409073011,4C3fDE1r2Uebkbauh3n9yo43TgLQeeigraWjq2xc3wrzWdKe7TDm3VGzVpsz9CpTrPvyoN5pbvz5og8nwqnNMXdM,3pVgzt2GJdTiz7LCuUYMLTbLfRMyBNHe6dTjh6qQWrB92cTcJimQcrQX78gYB3m1KxLatBYGNeLpUpxHrmYodHnz,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.485,"1,076,944.5","1,076,944.5",1.506,3
409073059,4CPiFcqfvNEiZyof4APSpe5NcbvGe2qwbPKGdqx8P3e9FSBg5zyg8kjdYgD6twuJcrJDygHte5kTSWdexfjCZUdi,54mkjpZiz6M9ALwX5dGhWDYwZWNdjRq47KYmwpyv7Zoum2KswtDSJMzFszABGanDSkaeFZZLuGdG8USwncuF1HhJ,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.485,"1,058,123.0","1,058,123.0",1.512,3
409073141,5xcniNGMnh6ptKwQrN7Z8tfaic7o6eXwhFCh1B5i4XUitgdm4ZM1FXMDnenhcy8vfrhyTnSKRfDz6kxHNXhta8HD,yQRWfLt4KAATL7AB2XGUDQfkgtQETh8H8BsWt81j7min3kVZpsnVjNZcANN79w8W2NuPBDPA4W9kexbGthtnvTq,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,1.486,"945,735.82","945,735.82",1.513,3
409073297,4e6BMStBiDKHBQkwPJqq4SkYL8pEN4HTosyfvxTGYH1rphK1rRQxWycKHPwVEnwpx1CzBvzuTChVHMLa5snMoxKi,3kEbYovbCoCTmrEFZZ5upmc2efh8KRWWauXSca9ajNZCqcMdMqQVDbmGLZLaj3JPkkLiNkNgpiDAqzqJ9R3Qmucs,FUpPZmjhJynjNxSkB9nCJR695VBk5ggoYJbcWTUfcHD3,FUpPZmjhJynjNxSkB9nCJR695VBk5ggoYJbcWTUfcHD3,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,0.395,"11,565,365.","11,565,365.",0.423,4
409073600,3eUF99AZcCEzDkzDfXQM2b9szWBM9dBkRMU6tz75KSSt2KoGpawLaZfDTrfAqfi1oXtmTQpUp66AYFKkAGWqgxkS,5jUDTWdcjQDoFgnD73KKENq3JbtwQR4JmiRcC6paZXeUQgaaHwCN77wj7NNRHuGwy71nNhbjE5Ed1Bw7anPj9bJ9,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,B1noB7cAikcp8iR95yAhtWyc7q8jnzUv5L2u9AS9vPRD,LanMV9sAd7wArD4vJFi2qDdfnVhFxYSUg6eADduJ3uj,LanMV9sAd7wArD4vJFi2qDdfnVhFxYSUg6eADduJ3uj,0.25,"6,453,191.7","6,453,191.7",0.288,1
409073956,iDhuwF868b2p89PNHovNJ4iDowTgpnhunasXqoJanZCCdGeY6wKGUvTQz4JzDBGmVG446qvt6m4m8YtNJrL7YEy,4uQi8hrLgGETzeHfnFQUA4DmjMi5FkFSXz7VRH6HFJTA7TgudUgcPxYmMYpakd7tyoc7g73XqTb4Ghpmr27Zj5iX,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,F8LoqWUjjbD3xqHfrYAffPZMCoNjwbB1jQC3k6MWgfbs,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,9FcKTaqDQHfhuRvqjtmUpMiMJtVdbQWa6M8WuDThqqbx,4.570,"30,691,608.","30,691,608.",4.667,1
409073960,2JqQEuAen7MSM2bjwFRdSF4WQ6MG7pyXRS8XKTT88ueHsGdCfF1t3aZWAL1GV6JLb8UdLcNkwN7VWBXz6YQ6Min8,62q6cXUf8EWUJu1SzmEb3UtGQ3xT9eXBBMU3BfQtQrnDzm2mHdZFUNDmEoAkckp75JF4rZ1RNBSk4oWxcYPBxN98,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,4hASKAobJourFvMS5SktVhB8B4mnPXUzekdS3ihm1VGg,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,8jXneHCUpbGQpSmSz9TgJhhXCW2vJyzbtXZLT9xrLyon,6.885,"4,081,304.7","4,081,304.7",6.982,1
409073978,4VGbpZAAb5tzEBU1FuBB6b5zg6UJTxDexrPnuHkrVDSjddC9kxyDfgLffAQAZw5eBzbHqD3ea1JkFgef1ZiVzK6,4MVotLL3Tz18sY6r4KyKD7zcrn8k9h9tqh9T7Rj7jDh4QCbcgNWM6MF2ak3qzy2nn2cHPoLXhytLyLXBPHaHxZB7,A1YmBYsTN8rnnmMXmiRqe9bcf758ZtauiHhAY73CpGFN,A1YmBYsTN8rnnmMXmiRqe9bcf758ZtauiHhAY73CpGFN,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,1.556,"36,168,937.","36,168,937.",1.565,1
409074129,3Q3hm28dA9DscmJ1DVXdLP45SGqrWksgJmXN8RN1uJgsnQmmtiqVZC4SPRFvVN7o6YdLQeSzGDmVC2YVuRvTaxny,5mYRqk71sjrd6XUzHGkVMjjVwZ1makneUZMCKXaPj7B6JYB8H4SxnxKELPpqgf6NzFkz5FHjbAMtoEsR1AmnCZB4,FuksXcZdAAdM8DsF1CLbd39BYriYeqxSDfGyH9hkXg6Y,FuksXcZdAAdM8DsF1CLbd39BYriYeqxSDfGyH9hkXg6Y,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,pAMMBay6oceH9fJKBRHGP5D4bD4sWpmSwMn52FMfXEA,0.884,"455,163.05","455,163.05",0.893,2
409074256,34ed5D9wGqACtY7QbuBoLtfamxfhSLi6qpi5JuYNm3y85HH979Ke1CoT5HpnJDkUnBxdcezNowYfqG2Snsoqwe8C,312KvNFMmSByX2cK1z6tgeek4LeVXoUrm1YewC88cT8nYMaJDgZ2cFiNabaVysmbXxETqqT5wLQZQbpHSioEfzkC,DULTXqjYWJbqbdzS8QCmjhDaq1vyc2qSTDyrwR7Nti9M,DULTXqjYWJbqbdzS8QCmjhDaq1vyc2qSTDyrwR7Nti9M,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,0.991,"431,660.44","431,660.44",1.013,5
409074756,4CpXQfN6vabrU3CtXTu4Ya3HDowUbsKsT3wtNKXa8EW8PPFG5mTsGBGciCn4Dza3GizGxYTZRyKyxbgHA9GjHPyz,2vsX2r38Pp5bGgpaYT65o5BSMi7DeM8NjweT25RFihfz7fGfWKFsq1pHVeosfr5QdeYjryrtSJYJTMYZSopzFS2p,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,130.000,"2,728,489.4","2,728,489.4",154.083,2
409074760,27KfqkxL3pje2xUVbgUTE8BmEwjDDaCxM7moK19Xw9Hi5zHrv2Yr8mDewBxP5Lnu79YGQphL8yVvxHtCq4e8sqrG,gESB6sSnpmhcGFSoJfdMtVuwZ6hwzQUkRFUPgz2pvUxG9aSUsqmczesGNRdDYVv7BNsHERPNdq9B7RwTseWqrvm,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,DULTBS7c4FiFvSi1UsdjPLWUqoiyF7eiJZKJFGHvVtAK,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,Bgo4vNe3vxRv37j8mmQarJo8vbjHEKgkhJDZzxiizBid,130.000,"2,653,770.2","2,653,770.2",137.954,6
409074763,4UzESx7a9wJz1C1sFo4YTs2B4HE8zhA7kAUVDet1AvCzdMQ8eN5wrL4xYQrxKvfVXddUrLXjYsZ3mKboas1CU2m8,61xfJAuBQaGuT7uv2RPULAPWXaCs5jQnmCoXuuNbeT9VnWG4n9rMnL3DreCza2jYXNDH2aMZ2f1DdbYJDiCjq6h1,hope6BQrM48TGTHtom4Gd5uJZqoj68s2AAq4syi1EPb,hope6BQrM48TGTHtom4Gd5uJZqoj68s2AAq4syi1EPb,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,4WYNb3xxJRVUadXRDE1q3FyzMdQ2zzzEijdR1S7pGLMu,173.175,"3,563,109.6","3,563,109.6",178.735,1
409074802,VYjbBopm95sreu6zNifaKCsGoPVp5HpE7DzhVQY9iDZJccVNXP3hgh461gsDASm8ZsHzz5Dyytx963CfS7ZnFzT,8d9k3YK9ZuVeBrgnEM4d2m5ZVk4sPkj3wA2GW7hgvV9tsAnReoPmScHEKfV4Tx6xKw4DmGgMzBcaJa65tyDLh9c,BUhAeA8eddGkSW9TWjUAPsQpyGCwNAK6n75iofMt8dWF,BUhAeA8eddGkSW9TWjUAPsQpyGCwNAK6n75iofMt8dWF,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG,"2,017,461.8",0.985,0.973,"2,032,458.9",5
409074804,4sWGxHUygb1EJTwVRoEowsvZYZmyxk3YzB4kkv2JeWEiNUEQVGUF18YwvRBoBvNN14bFqc3TwDKYm9uDhwY9tsWU,3wLFhtHSUxtVLYRqbgUTqHrZnQZQL5UuZe72vf61FyVnmPYCoaNfLuzuo3GBF4cwiJsACexkyohi6xrDGKBNhoDD,EqS3FuQ1EQs4V5tfmAKw4JmBDwvVJRyJu3x9vCy1vvtA,EqS3FuQ1EQs4V5tfmAKw4JmBDwvVJRyJu3x9vCy1vvtA,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,CPMMoo8L3F4NbTegBCKVNunggL7H1ZpdTHKxQB5qKP1C,100.000,"1,983,363.5","1,983,363.5",105.307,4
